index,szum
407,0.36140649623783794
408,0.2544945536614713
409,0.28158384290126043
410,0.2652570356356211
411,0.038358708818935106
412,0.40072205504774877
413,0.2851948780017468
414,0.36621160300022076
415,0.24163671711257703
416,0.376827891223206
417,0.26486061335576483
418,0.08512665817556382
419,0.31725671944531875
420,0.19986273072307437
421,0.346312178600857
422,0.10054080465429072
423,0.29729045580621777
424,0.25553865611065607
425,0.14627564578012253
426,0.22937076313643145
427,0.35998610670994735
428,0.3915258213792927
429,0.16212613108295784
430,0.3145905517831965
431,0.30648509438139515
432,0.09440747725922966
433,0.4120359957454361
434,0.40037280378262563
435,0.3570289356150821
436,0.29425346246488143
437,0.2317902089668956
438,0.1579662289197462
439,0.25758631687691763
440,0.23733649336902699
441,0.26156169861394096
442,0.2523502340146454
443,0.2232615391519591
444,0.4060673528542957
445,0.27710647185173864
446,0.2059941910602299
447,0.14523825147703032
448,0.21700662873703128
449,0.2432695448044048
450,0.42602199042536976
451,0.41912969817323964
452,0.1043919537748874
453,0.28345364131115075
454,0.1765866465798972
455,0.00910873487881916
456,0.2339230387581841
457,0.4108670637486656
458,0.41269079280536025
459,0.14678594794033697
460,0.12212461340603152
461,0.2401340627048136
462,0.25364574071817125
463,0.3247850044911223
464,0.2154590241128249
465,0.28183855895330706
466,0.2038865781328126
467,0.3568308027606588
468,0.24178833152681503
469,0.2970560503237821
470,0.27035753691466896
471,0.3176081098414909
472,0.22849798220318415
473,0.2668878095389111
474,0.11967331226579658
475,0.18665275887725877
476,0.30779901879057414
477,0.23706866162605408
478,0.32374044199374435
479,0.3812646186764624
480,0.28547148513074855
481,0.4035529004474631
482,0.1581841448257352
483,0.42953461155274536
484,0.39138318813690826
485,0.2656324496216137
486,0.35682906441908513
487,0.1361167154984273
488,0.3698252029454312
489,0.3095501160973742
490,0.29432169520457513
491,0.3362347990297586
492,0.26280390317905195
493,0.2812756595666769
494,0.2690190091509283
495,0.2552097143726197
496,0.13818636445913496
497,0.157329560861424
498,0.24999400497837612
499,0.15572080366104574
500,0.4961579798790997
501,0.2819999682232805
502,0.44203093800394283
503,0.31823651808173836
504,0.2901595909669116
505,0.40991439620851283
506,0.4241185629049392
507,0.38174026323268606
508,0.3627139829683978
509,0.1713223360892182
510,0.2071226459979354
511,0.3655501511535154
512,0.2280443868373297
513,0.29262794961942806
514,0.14486920381271334
515,0.3658603686523988
516,0.36936964326567595
517,0.1584514157722612
518,0.31430375316158243
519,0.0761485997021596
520,0.38214275788632074
521,0.22306907451939814
522,0.24679616356751177
523,0.3156283444649165
524,0.19024019711498635
525,0.25803749930555187
526,0.3318065242582736
527,0.38879412681154435
528,0.23847660306065857
529,0.39548143259661633
530,0.2189816922720643
531,0.3284478837373
532,0.2860869977477516
533,0.32559924512187494
534,0.2528543087982476
535,0.30526191500011146
536,0.28042861072627073
537,0.12960077262507289
538,0.22892854832914047
539,0.1433040050871053
540,0.2472092356805372
541,0.22086043165805083
542,0.18267020122495053
543,0.41631831519940593
544,0.34186931000828846
545,0.29534152896414734
546,0.30809513898596375
547,0.19824417265815533
548,0.3322548090763594
549,0.3609318115292178
550,0.2766130967689214
551,0.22594197295238488
552,0.2543110937440924
553,0.34564013689057854
554,0.341047234170759
555,0.30206572266780435
556,0.40255381623845815
557,0.30468034822443635
558,0.24833437519167087
559,0.3505859651004268
560,0.19653917891362566
561,0.22773439379772015
562,0.1651939589648401
563,0.17328200387751938
564,0.24754868080556022
565,0.3934284187567135
566,0.21429220204555582
567,0.21343059383191923
568,0.4274077077653426
569,0.12278400275300944
570,0.3702849319736991
571,0.3161271695230191
572,0.2164644268881034
573,0.34648016618734173
574,0.2586489673348954
575,0.2927419916922252
576,0.22105571597571788
577,0.3817875391887316
578,0.3518346684878008
579,0.23463670961726055
580,0.3441341621291885
581,0.2710359616406131
582,0.2343724488486271
583,0.15092739865771862
584,0.2285223915606448
585,0.12031721635106615
586,0.3133628164271994
587,0.28938312659267906
588,0.4354553415323536
589,0.5203779824927256
590,0.17618197504582386
591,0.2241052928156937
592,0.2442899003334017
593,0.12975546700745166
594,0.22619252057455322
595,0.30899903962168557
596,0.3946766299674846
597,0.38008717596851566
598,0.20235876083326046
599,0.2098250161031179
600,0.24753321967315284
601,0.12884448447749003
602,0.1995798343127732
603,0.2570833694983597
604,0.3465891466425283
605,0.29979396076746956
606,0.12432944560931208
607,0.15117295387272017
608,0.3337161498137545
609,0.42277640757750024
610,0.26136456191981144
611,0.2157568114758382
612,0.22702545702069005
613,0.40297038285445125
614,0.21815817355450484
615,0.24619045279360355
616,0.34067556739071414
617,0.3535323210924868
618,0.2452841357014067
619,0.32191497528558155
620,0.3536389122284685
621,0.331602206514786
622,0.19267282968610458
623,0.2980018861217312
624,0.3395707931491518
625,0.346766351741286
626,0.39922273207099046
627,0.21527783323933233
628,0.30622806372521116
629,0.2974831854223669
630,0.3551061694910256
631,0.20493151279496216
632,0.27518273840723023
633,0.38042870338757173
634,0.3151998186518504
635,0.2932287219211588
636,0.14945636959496342
637,0.11648949706114238
638,0.43722345476412666
639,0.45401300515684695
640,0.14151864461510888
641,0.2558713472144043
642,0.15755865542760975
643,0.2577930106385419
644,0.26925565807140117
645,0.13313995054576544
646,0.26222682041789847
647,0.3178252123715294
648,0.08557818416241182
649,0.1596249485444897
650,0.259710448448567
651,0.2865056025987916
652,0.19599640026131837
653,0.15313877517415891
654,0.36811620277832463
655,0.1094677191069121
656,0.4246875135744387
657,0.3232848884852256
658,0.149658507249633
659,0.15753887795245664
660,0.2566918071272965
661,0.2282012174567258
662,0.04089517732976598
663,0.32032186812119945
664,0.4003996204392901
665,0.18971430125948652
666,0.3085628473230972
667,0.20749078151194353
668,0.26986070008458346
669,0.17001418178424507
670,0.2765770089358687
671,0.3404893644629823
672,0.3460873935034698
673,0.22252576148717618
674,0.28476247672203137
675,0.38502845681565523
676,0.2757769171150534
677,0.2380828227943889
678,0.219667176315068
679,0.2755931387200093
680,0.35217051075912315
681,0.21185791929046324
682,0.30114166100994344
683,0.21136506848801837
684,0.26105353899725187
685,0.19872987782229676
686,0.2736708769412501
687,0.02448964419604765
688,0.31625123937626026
689,0.32462647477774903
690,0.20460447494877312
691,0.3644056548060004
692,0.2132500561695476
693,0.31112550488586344
694,0.34431116918637306
695,0.3310400418865112
696,0.4143985128785379
697,0.25742354221633235
698,0.10779509173502921
699,0.34249095357109244
700,0.23657736120563141
701,0.3383106689975331
702,0.27471585197934206
703,0.2189810754713825
704,0.2797423631556091
705,0.3069841919104349
706,0.1831712866482993
707,0.25080244987188993
