index,szum
826,0.026938798086349674
827,0.006820495559993288
828,0.01805580640340674
829,0.023686321400091193
830,0.02903149528156368
831,0.006407447892498503
832,0.041448762757707154
833,0.016028826774500318
834,0.0041068467648295495
835,0.0021830739194903044
836,0.031509545305512636
837,0.030291566970670127
838,0.015483606654765754
839,0.02620332472772762
840,0.005338150504792056
841,0.010932286536908135
842,0.00343532775946919
843,0.005570168904783449
844,0.0
845,0.00014049597597202152
846,0.026812692536529934
847,0.027251625237890664
848,0.020697639217559988
849,0.008942438275404595
850,0.007556031294006396
851,0.013811247808111398
852,0.0014035160917473981
853,0.0007756577637313365
854,0.005196532501462194
855,0.006408289077343859
856,0.006574740028046354
857,0.032345254585132495
858,0.008770436429596415
859,0.007206718033835284
860,0.01058043239684543
861,0.0062161973970744225
862,0.019923027817294544
863,0.026159680861770025
864,0.019578017333165804
865,0.00638840922353602
866,0.004381970661761003
867,0.015416974104295354
868,0.0053196552466305185
869,0.012289693226887954
870,0.028839845359902902
871,0.016946462283808916
872,0.014112185489039824
873,0.02699945718933085
874,0.019234239604552214
875,0.005043251642543593
876,0.017654462936620145
877,0.03201501932613324
878,0.02502530752218604
879,0.04308283974213141
880,0.040074557571045874
881,0.0026663413330439145
882,0.0032674663461870843
883,0.005163266184515605
884,0.03037847158361142
885,0.008665386269131568
886,0.0007336406921930394
887,0.014134441268960442
888,0.020544743077965593
889,0.0032675525203418932
890,0.020646407423460855
891,0.009950216763755614
892,0.00848735206091172
893,0.03431781576089376
894,0.049435636370618624
895,0.04139320897033391
896,0.022369274664739987
897,0.022945234333524567
898,0.012648592858145177
899,0.023394175087649988
900,0.031394068187130086
901,0.028402749726654044
902,0.02225956546865331
903,0.021118640297297202
904,0.033050554501448705
905,0.005658728999454122
906,0.03425132215113212
907,0.0386393882564321
908,0.04237230469681721
909,0.04104980471935798
910,0.029448332970301656
911,0.049848940609160494
912,0.04732717424869333
913,0.027854862528204707
914,0.05549701834778997
915,0.03374169044017264
916,0.048055072417944815
917,0.05784955562941421
918,0.05605820739366095
919,0.04869249772462512
920,0.055368781506435795
921,0.045432178117896765
922,0.036181161575967416
923,0.030974970745894698
924,0.018825533911196908
925,0.041444182794603185
926,0.02551056902631812
927,0.035632627726354296
928,0.04591125458518812
929,0.07412560175942336
930,0.03806607112686448
931,0.034120191408186056
932,0.05010422305227666
933,0.0548527489893508
934,0.05270238597879806
935,0.058600955958513286
936,0.03802046667115184
937,0.028650087860937583
938,0.030773369652414152
939,0.03431298903249084
940,0.015392167085223863
941,0.03342574563179549
942,0.03746693407754348
943,0.040813253985518855
944,0.044021046296498445
945,0.038400836350657566
946,0.01711875052082119
947,0.03284015256904262
948,0.058239629818446235
949,0.012339278690140109
950,0.03147969112027487
951,0.015833164408481103
952,0.01148418628179631
953,0.013229539764004485
954,0.03254095905368861
955,0.03008323243231755
956,0.03905371054609186
957,0.03587412293761379
958,0.015468712717797905
959,0.00435997308378234
960,0.0250214467483438
961,0.011055004944566679
962,0.03678098097595474
963,0.029844960016899666
964,0.009338395581077586
965,0.0007993788189008902
966,0.003879936918893469
967,0.028236239076574812
968,0.03914674944490123
969,0.0019076965767719038
970,0.008698714605096775
971,0.026501171293822942
972,0.00871408299303759
973,0.00032766156389782403
974,0.01607551654249515
975,0.026854424838571922
976,0.014393903159709466
977,0.014174205036751663
978,0.0067864346261096815
979,0.009298669208226359
980,0.030389864490032135
981,0.003717117705424407
982,0.022271171390414318
983,0.012376979641622399
984,0.001374017936206649
985,0.01686133477822771
986,0.004284532465701149
987,0.022657882477837447
988,0.01318561977735714
989,0.0038198385459640182
990,0.02189416447839438
991,0.022982791536295736
992,0.02050200177513681
993,0.003493067583142846
994,0.0034173320204233647
995,0.009650841068228206
996,0.008378408334245128
997,0.03355680386435436
998,0.006849772730614105
999,0.011078992508724727
1000,0.011766164297015843
1001,0.001915697043634487
1002,0.008264852197572146
1003,0.014752625766187813
1004,0.007431919746441162
1005,0.03399618928616937
1006,0.02238238997880027
1007,0.009934530199131016
1008,0.003398575508567078
1009,0.003492881144346563
1010,0.007575490291025579
1011,0.028686308286233475
1012,0.010659207152345711
1013,0.00887097006130589
1014,0.004335481243654961
